custID,satCleanRoom,satCleanBath,satCleanCommon,satRoomPrice,satDiningPrice,satWifiPrice,satParkingPrice,satPerks,satCity,satCloseTransp,satCloseEvents,satPoints,satRecognition,satFrontStaff,satDiningStaff,satHouseStaff,satValetStaff,satOverall,distanceTraveled,nightsStayed,visitPurpose,avgRoomSpendPerNight,avgFoodSpendPerNight,avgWifiSpendPerNight,eliteSegment
ID_1268,4,4,5,3,4,4,4,5,4,2,5,5,5,4,4,6,4,4,1153,3,Vacation,142.33,56.49,14.28,Silver
ID_1269,3,5,3,3,2,3,3,4,3,4,5,3,3,5,6,5,6,2,368,3,SportsEvent,159,54.04,5.3,Silver
ID_1270,4,4,4,3,5,5,5,3,2,4,3,5,3,4,4,4,5,4,218,4,Concert,139,35.14,3.23,Silver
ID_1271,4,3,4,4,3,6,5,5,4,4,4,5,6,4,3,3,4,5,291,1,Business,139,50.4,9.95,Platinum
ID_1272,3,3,3,3,4,4,5,4,5,4,4,3,4,4,5,4,3,3,2862,2,Concert,149,10,9.95,Gold
ID_1273,4,5,4,3,5,4,6,5,5,5,6,4,6,5,3,5,2,5,992,6,OtherOrMixed,145.67,45.19,3.48,Silver
ID_1274,3,4,5,4,4,4,4,5,4,5,4,3,2,4,5,4,4,5,481,5,Conference,131,5,11.56,Silver
ID_1275,5,6,3,4,3,6,5,6,4,5,5,5,6,5,5,5,3,3,143,4,OtherOrMixed,151.5,8.51,1.24,Silver
ID_1276,3,4,5,4,1,5,4,4,3,2,3,3,3,2,2,4,2,1,1206,2,Vacation,159,0,3.98,NoStatus
ID_1277,1,3,3,2,1,1,2,2,1,2,3,3,2,1,2,4,3,3,799,1,SportsEvent,159,77.26,5,NoStatus
ID_1278,3,4,4,4,4,4,5,3,3,3,4,4,5,3,3,3,2,4,1063,6,Concert,147.33,7.1,5.13,Silver
ID_1279,4,4,5,4,3,3,4,6,7,5,6,5,4,5,3,5,6,5,3281,3,Business,152.33,10,0,Gold
ID_1280,3,3,5,5,3,4,5,4,4,5,4,4,6,3,2,4,2,5,1415,8,Conference,161.5,17.08,7.86,Silver
ID_1281,4,5,7,3,4,6,5,4,5,4,5,5,5,6,4,5,3,5,2314,6,Business,139,36.24,6.46,Platinum
ID_1282,4,3,4,3,2,4,4,4,3,3,2,5,4,3,3,3,4,4,1246,4,OtherOrMixed,174,31.34,8.98,Gold
ID_1283,2,6,3,4,3,4,5,4,5,6,4,4,5,3,3,3,3,5,311,7,OtherOrMixed,147.57,11,4.26,Silver
ID_1284,4,5,5,2,3,5,4,4,3,6,3,3,4,4,4,1,5,3,161,2,Business,134,12.95,3.98,Silver
ID_1285,4,4,4,5,4,6,4,5,3,3,5,5,7,3,3,3,2,4,101,1,Business,159,82.23,5,Gold
ID_1286,5,4,6,1,3,4,4,4,3,3,3,4,4,3,5,5,2,4,1269,8,OtherOrMixed,150.25,31.84,3.98,Gold
ID_1287,5,3,3,3,5,3,4,4,5,4,4,3,4,3,4,4,3,3,744,6,Vacation,147.33,11.67,8.48,NoStatus
ID_1288,4,3,3,5,4,5,4,5,4,5,4,5,5,4,3,5,4,4,395,3,Business,152.33,5,0,Gold
ID_1289,4,3,5,2,4,5,5,6,4,5,4,5,7,5,4,5,4,5,974,4,Business,144,5,4.48,Gold
ID_1290,4,6,6,3,4,5,4,4,4,3,5,6,4,4,2,4,4,4,1816,1,Conference,159,15,0,Silver
ID_1291,3,2,3,5,3,4,3,4,3,5,4,4,3,3,4,4,3,3,144,1,Business,149,5,4.95,Platinum
ID_1292,4,4,4,4,5,5,4,6,5,4,5,5,4,5,3,4,6,4,3932,8,Business,152.75,10,7.98,Gold
ID_1293,4,5,4,6,5,5,5,4,4,5,3,3,4,4,2,4,3,4,129,2,Vacation,149,10,7.95,Silver
ID_1294,2,5,5,3,2,4,3,5,3,2,3,5,5,4,5,4,5,3,949,1,Business,149,5,0,NoStatus
ID_1295,4,4,3,4,5,4,5,3,4,4,2,4,4,4,2,5,1,3,209,1,Concert,199,5,7.95,NoStatus
ID_1296,5,6,3,4,2,3,4,2,4,4,3,2,3,3,3,4,3,4,308,1,SportsEvent,159,5,7.95,NoStatus
ID_1297,2,3,3,4,3,4,3,5,3,2,4,3,3,1,4,2,5,1,436,4,SportsEvent,174,10,5.71,NoStatus
ID_1298,2,4,2,5,4,4,3,3,3,4,4,4,4,2,2,6,3,3,2028,4,OtherOrMixed,151.5,10,8.73,NoStatus
ID_1299,4,4,1,5,2,5,2,4,5,5,5,4,3,3,4,4,5,4,674,7,OtherOrMixed,163.29,19.04,3.98,Silver
ID_1300,5,3,4,4,5,6,5,4,4,5,3,3,4,4,4,3,2,4,885,2,Conference,159,10,8.98,Gold
ID_1301,2,4,5,5,4,5,4,5,2,5,4,6,2,3,3,4,5,3,837,1,Business,139,10,5,Platinum
ID_1302,4,4,3,3,4,5,5,4,4,4,3,4,3,3,2,3,1,3,867,5,OtherOrMixed,157,16.09,2.98,NoStatus
ID_1303,3,3,5,4,4,7,4,5,5,5,6,4,4,5,4,5,4,4,227,6,Business,165.67,41.97,5.97,Silver
ID_1304,4,4,3,5,3,4,5,4,3,6,4,4,4,4,4,3,4,3,1370,1,SportsEvent,179,10,12.95,NoStatus
ID_1305,4,3,2,5,3,5,4,5,4,4,5,4,4,3,5,4,4,4,246,2,Vacation,169,10,8.95,NoStatus
ID_1306,4,3,4,4,3,5,4,4,3,2,4,4,4,3,4,4,4,3,171,4,Business,164,8.32,8.23,NoStatus
ID_1307,3,4,3,3,4,3,4,4,5,6,5,3,2,6,5,6,5,3,455,3,OtherOrMixed,142.33,88.76,10.3,Silver
ID_1308,2,4,5,2,3,4,2,5,5,5,6,3,4,5,4,3,6,4,2149,1,Conference,159,5,5,NoStatus
ID_1309,4,4,3,4,4,4,4,3,3,5,3,2,4,3,2,3,3,3,771,7,SportsEvent,134.71,6.38,12.67,NoStatus
ID_1310,3,4,4,4,5,5,4,3,4,6,5,2,2,3,3,4,3,2,420,7,SportsEvent,167.57,23.85,3.69,NoStatus
ID_1311,4,4,4,3,4,3,4,4,5,4,4,3,2,3,3,5,4,3,240,1,SportsEvent,139,10,0,NoStatus
ID_1312,4,3,4,3,3,4,6,4,5,6,5,4,4,5,4,5,3,3,821,9,Conference,146.78,52.88,5.08,NoStatus
ID_1313,5,4,5,3,4,4,3,3,3,5,4,4,3,4,4,5,4,4,127,2,OtherOrMixed,159,75.06,5,NoStatus
ID_1314,4,4,5,5,4,4,3,6,2,4,3,3,5,4,3,4,4,4,465,3,Vacation,169,36.71,12.95,Silver
ID_1315,3,5,5,4,5,4,5,4,4,4,3,4,4,4,4,4,4,4,216,4,Business,154,10,11.21,Silver
ID_1316,4,4,2,2,4,2,3,2,5,5,6,4,3,3,2,7,3,4,962,2,SportsEvent,139,10,9.98,NoStatus
ID_1317,5,6,4,4,3,5,4,6,5,3,5,5,7,4,3,4,4,5,407,3,Business,155.67,64.87,10.97,Platinum
ID_1318,4,5,3,4,6,3,5,5,7,7,6,5,6,5,4,4,3,3,126,6,OtherOrMixed,137.33,28.43,2.65,Silver
ID_1319,3,4,5,4,2,2,1,5,2,3,4,3,5,3,4,4,6,3,180,1,Vacation,169,0,9.95,NoStatus
ID_1320,5,4,4,4,4,3,6,5,5,7,6,4,5,5,4,5,4,5,227,4,Business,164,58.11,7.49,Silver
ID_1321,4,4,4,4,4,3,6,5,6,5,6,5,4,4,5,5,2,5,200,3,Business,179,74.73,10.97,Gold
ID_1322,5,6,5,4,3,5,4,5,3,3,3,6,5,3,4,4,4,3,890,1,Conference,169,0,12.95,Platinum
ID_1323,3,2,3,2,3,3,3,4,4,4,4,6,5,4,3,4,4,4,77,6,SportsEvent,149,61.17,7.63,Silver
ID_1324,4,5,2,5,4,6,4,4,5,3,4,4,4,4,4,4,5,4,355,5,Conference,157,10.55,11.76,Silver
ID_1325,2,3,3,5,2,4,4,2,3,2,4,3,3,3,4,5,3,5,2051,2,SportsEvent,159,5,12.95,NoStatus
ID_1326,3,4,2,6,5,4,4,3,5,5,5,4,4,5,4,3,3,4,4032,2,OtherOrMixed,159,5,9.98,Gold
ID_1327,3,3,3,3,5,5,7,5,5,4,4,4,5,5,5,6,3,4,1001,4,OtherOrMixed,129,36.68,8.45,Silver
ID_1328,5,5,5,5,4,5,6,5,6,5,5,4,4,5,4,5,2,4,474,2,Business,149,41.74,9.95,NoStatus
ID_1329,2,4,4,5,5,5,5,5,3,3,4,5,5,4,5,3,3,2,809,10,Concert,143,23.49,8.58,Gold
ID_1330,1,3,5,3,4,2,4,4,3,4,5,3,4,3,4,4,4,3,262,3,Business,149,70.95,5.95,Silver
ID_1331,4,5,4,4,3,4,3,4,4,2,3,4,4,4,4,4,4,4,3944,4,OtherOrMixed,174,5,11.46,NoStatus
ID_1332,5,5,4,3,3,5,5,5,3,5,4,4,4,5,3,5,3,4,1047,3,Business,169,10.73,2.65,Gold
ID_1333,5,4,5,3,2,4,1,3,2,2,4,3,2,2,3,4,6,3,219,3,SportsEvent,145.67,38.79,2.65,NoStatus
ID_1334,5,4,5,2,5,3,5,5,6,4,5,4,5,5,4,6,4,6,452,2,Concert,139,11.06,3.98,Silver
ID_1335,4,5,5,5,3,4,4,5,4,3,5,5,5,2,4,5,4,4,205,5,Business,173,46.05,12.75,Silver
ID_1336,4,4,4,4,4,4,4,4,3,5,3,3,4,2,3,4,4,3,1826,5,OtherOrMixed,175,62.63,2.98,NoStatus
ID_1337,5,5,5,5,4,5,5,6,5,5,5,5,4,5,4,4,4,6,7220,4,Business,161.5,5,7.49,Silver
ID_1338,4,6,6,3,3,3,4,3,4,4,3,5,3,2,1,2,3,2,187,3,Concert,139,39.45,4.3,Silver
ID_1339,5,5,5,5,4,5,4,4,4,4,4,5,4,3,2,3,3,4,690,6,Business,152.33,16.9,5.3,NoStatus
ID_1340,5,5,4,5,3,5,5,6,5,6,6,6,6,6,4,6,3,6,1506,5,Business,151,13.63,13.15,Platinum
ID_1341,6,4,5,3,4,5,6,5,5,6,4,4,4,5,4,3,3,5,294,6,Conference,165.67,27.65,11.46,Silver
ID_1342,4,2,3,4,3,1,3,3,2,1,2,2,2,2,3,3,4,2,389,2,SportsEvent,169,34.14,3.98,NoStatus
ID_1343,4,3,5,2,4,4,4,4,5,5,5,4,3,4,3,4,3,5,2279,2,SportsEvent,134,35.9,9.95,Silver
ID_1344,5,4,5,4,4,5,5,4,4,3,4,4,3,4,3,4,4,5,3476,2,SportsEvent,164,5,3.98,Silver
ID_1345,3,2,4,4,4,3,6,4,4,6,3,3,3,3,3,7,2,6,212,4,SportsEvent,154,26.81,9.48,NoStatus
ID_1346,2,4,4,6,3,5,4,6,3,2,4,5,5,3,3,3,5,2,126,2,Vacation,149,10,4.98,Silver
ID_1347,4,3,5,4,3,4,4,3,2,4,4,3,4,3,4,3,4,3,130,1,SportsEvent,159,10,14.95,Silver
ID_1348,4,4,4,4,3,4,5,3,6,5,5,3,6,4,3,3,4,5,308,4,Business,149,10,6.99,Silver
ID_1349,4,3,4,3,3,5,4,5,3,3,4,4,4,6,4,5,4,4,477,2,Vacation,159,58.49,3.98,NoStatus
ID_1350,3,4,5,4,3,4,4,4,3,5,5,5,4,4,2,3,4,4,424,2,SportsEvent,164,31.37,5,Silver
ID_1351,3,3,4,6,2,4,4,3,5,5,5,3,3,3,2,3,3,4,1435,2,Concert,179,18.66,8.98,NoStatus
ID_1352,5,5,5,4,4,5,3,5,5,4,4,5,5,4,4,4,4,4,333,3,Business,152.33,106.07,3.32,Gold
ID_1353,4,4,2,4,2,6,2,6,2,4,4,5,5,4,5,3,5,4,345,1,Business,169,0,0,Gold
ID_1354,4,4,3,3,4,3,5,3,5,5,6,4,4,6,4,6,4,5,68,3,OtherOrMixed,129,45.92,10.97,Silver
ID_1355,4,5,5,4,5,4,6,3,6,5,7,3,2,6,4,4,3,5,498,2,OtherOrMixed,134,10,13.95,Silver
ID_1356,4,5,4,5,6,5,6,3,6,5,4,3,3,6,5,4,4,6,41,7,SportsEvent,136.14,38.28,8.69,NoStatus
ID_1357,2,4,3,6,3,4,5,5,5,5,5,4,4,3,2,4,2,4,189,7,SportsEvent,150.43,54.97,11.53,Silver
ID_1358,3,4,3,7,4,6,5,5,5,5,5,6,5,4,2,4,3,4,227,2,Business,149,25.23,9.98,NoStatus
ID_1359,3,2,2,5,4,4,4,3,5,4,5,4,3,3,3,3,5,3,323,5,Concert,159,51.51,3.98,Silver
ID_1360,4,4,4,3,3,4,3,4,2,5,5,4,4,3,3,5,5,4,584,6,Concert,149,25.55,0.83,NoStatus
ID_1361,4,5,4,4,5,4,5,3,5,5,4,4,4,5,4,3,4,4,969,2,Conference,139,15,2.48,Silver
ID_1362,5,3,2,4,3,4,5,5,4,6,4,5,5,4,3,3,3,3,157,1,SportsEvent,129,32.77,5,Silver
ID_1363,4,5,4,2,2,5,4,5,4,4,5,5,5,3,4,6,3,4,793,18,Concert,156.22,39.69,5.08,Silver
ID_1364,5,3,2,4,2,3,4,3,4,3,3,3,2,4,3,6,3,4,644,3,Vacation,152.33,4.19,6.63,NoStatus
ID_1365,5,5,4,3,6,4,6,4,4,5,5,4,3,5,5,6,4,5,334,2,Concert,149,58.4,7.95,Silver
ID_1366,6,6,4,4,4,5,5,6,5,5,5,5,5,6,4,5,4,5,310,3,Business,122.33,45.3,10.97,Platinum
ID_1367,4,3,4,3,4,3,4,4,4,5,4,4,3,2,3,4,3,3,443,4,Business,151.5,34.9,10.21,Silver
ID_1368,3,5,4,6,4,6,4,5,6,3,6,4,5,7,5,5,5,4,1078,6,Conference,162.33,17.82,8.98,Gold
ID_1369,4,4,6,2,3,3,3,4,6,5,6,5,5,5,6,5,5,5,57,1,Conference,189,5,0,Silver
ID_1370,5,5,4,4,3,5,3,5,3,4,3,3,3,4,4,5,5,3,579,3,Vacation,165.67,10,4.3,NoStatus
ID_1371,5,4,2,3,3,3,4,5,5,4,6,4,3,4,2,4,4,5,674,2,SportsEvent,149,47.77,8.95,NoStatus
ID_1372,3,4,4,2,3,2,3,5,4,4,4,5,3,3,4,5,3,4,630,1,Vacation,139,27.22,7.95,NoStatus
ID_1373,3,5,3,3,4,5,4,6,4,4,4,6,5,4,3,5,3,4,72,4,Concert,121.5,5,4.48,Platinum
ID_1374,5,4,6,1,4,5,4,6,6,5,5,6,5,6,5,5,4,4,1135,2,Business,134,8.51,4.98,Platinum
ID_1375,4,5,4,2,3,3,3,5,4,3,4,5,5,3,3,4,5,4,398,2,Concert,164,5,11.45,Gold
ID_1376,6,5,3,5,3,5,5,4,4,3,4,4,3,4,6,6,4,3,151,2,SportsEvent,169,0,4.98,Gold
ID_1377,4,6,5,4,4,6,4,5,4,4,5,4,5,5,4,4,4,4,1941,4,Vacation,159,85.25,8.98,Gold
ID_1378,5,5,4,5,4,3,4,5,2,4,3,5,5,3,3,5,4,3,2118,7,Conference,150.43,33.55,7.98,Gold
ID_1379,2,3,3,1,3,3,3,4,4,4,5,4,3,4,4,5,5,3,779,1,SportsEvent,139,112.47,0,Silver
ID_1380,3,3,3,4,3,5,5,4,4,4,3,5,3,3,3,3,2,6,1086,3,OtherOrMixed,142.33,14.76,2.65,Silver
ID_1381,3,3,2,4,3,4,4,3,4,2,5,3,3,2,3,1,3,2,2326,1,Business,169,104.13,4.95,NoStatus
ID_1382,4,4,5,4,5,4,4,4,5,5,3,4,4,3,3,5,5,4,2629,3,SportsEvent,145.67,5,2.65,NoStatus
ID_1383,4,3,4,2,4,2,6,3,4,7,4,3,2,3,3,4,1,3,700,6,SportsEvent,134,23.56,12.29,Silver
ID_1384,6,5,4,6,5,5,5,6,4,2,5,4,4,4,3,5,3,6,3715,2,Business,174,67.95,4.98,Gold
ID_1385,3,3,1,5,3,4,4,3,2,3,1,5,3,2,3,4,3,3,953,2,Business,159,24.19,3.98,Gold
ID_1386,5,4,3,5,6,3,6,3,5,4,3,2,2,3,3,4,2,4,786,6,SportsEvent,135.67,34.27,7.98,NoStatus
ID_1387,4,4,4,6,3,6,4,5,3,3,4,5,5,4,3,5,3,3,308,6,Vacation,155.67,11.61,6.46,Gold
ID_1388,7,5,5,3,3,4,3,4,4,4,4,5,2,3,3,4,5,4,303,2,Concert,154,5,2.48,Gold
ID_1389,3,3,5,4,5,4,6,4,4,4,3,4,3,3,4,4,2,4,230,6,Vacation,152.33,24.94,7.15,NoStatus
ID_1390,2,2,3,4,3,1,2,2,2,2,3,2,3,2,2,3,3,1,1956,6,Conference,155.67,8.91,10.46,NoStatus
ID_1391,1,1,3,3,4,2,3,1,3,5,2,3,2,2,3,5,6,3,524,9,SportsEvent,152.33,19,4.64,NoStatus
ID_1392,6,6,4,5,4,4,5,3,3,4,4,5,4,3,5,5,1,5,715,2,SportsEvent,144,15,13.95,NoStatus
ID_1393,5,4,4,3,2,3,4,4,4,4,6,4,3,5,4,4,5,4,260,2,Vacation,169,11.93,4.98,NoStatus
ID_1394,5,5,4,4,4,2,5,4,4,3,3,3,4,4,4,4,3,3,285,4,OtherOrMixed,139,17.64,8.73,Silver
ID_1395,4,3,4,3,4,4,5,5,4,4,6,4,5,4,3,4,2,4,448,4,Business,144,110.53,5.96,Silver
ID_1396,4,6,5,5,5,4,5,7,4,4,4,6,5,6,5,6,4,5,208,4,Business,141.5,28.95,1.24,Gold
ID_1397,5,5,4,4,5,4,3,4,5,6,5,5,4,4,4,5,5,5,1325,3,Conference,165.67,15,7.65,NoStatus
ID_1398,5,5,3,3,5,2,6,5,3,3,5,4,5,4,3,4,4,3,237,4,SportsEvent,144,5,5.96,NoStatus
ID_1399,4,4,3,3,4,3,3,4,3,5,3,4,3,2,2,4,3,5,622,11,SportsEvent,152.64,24.76,9.25,Silver
ID_1400,1,2,4,4,4,5,2,2,4,2,2,2,1,2,1,4,4,2,727,2,SportsEvent,169,10,8.98,NoStatus
ID_1401,3,4,4,3,3,3,4,4,2,3,4,4,4,3,4,5,5,2,543,4,Business,154,14.37,6.96,Silver
ID_1402,4,5,5,5,3,5,4,5,2,4,4,4,3,4,4,5,4,4,201,5,Business,161,35.27,10.17,Gold
ID_1403,4,5,5,5,4,5,5,4,4,5,5,5,2,4,3,3,3,4,985,4,Business,149,17.95,4.46,Silver
ID_1404,5,4,5,5,2,3,3,4,3,4,1,5,4,4,4,2,4,3,329,6,Conference,157.33,42.67,8.32,Gold
ID_1405,2,5,3,4,5,4,6,6,6,5,5,5,5,5,4,6,2,5,223,2,Business,149,10,4.98,Gold
ID_1406,5,4,4,4,3,4,4,5,4,4,4,5,5,4,5,5,5,4,903,1,Business,189,45.83,9.95,Gold
ID_1407,1,3,4,4,3,4,5,3,5,4,4,3,4,2,2,2,3,2,2484,5,Vacation,161,20.8,8.58,NoStatus
ID_1408,4,4,3,3,2,3,3,5,4,3,5,3,3,3,5,3,6,3,1237,1,SportsEvent,159,5,0,NoStatus
ID_1409,4,4,5,2,4,2,4,3,3,4,3,3,2,3,5,5,3,4,185,3,SportsEvent,152.33,48.8,7.62,NoStatus
ID_1410,4,4,2,4,3,3,6,5,4,4,4,2,4,4,2,4,5,4,813,6,Vacation,154,22.76,3.98,NoStatus
ID_1411,3,4,5,5,3,4,3,4,4,4,3,2,4,2,2,3,3,2,147,1,SportsEvent,139,5,12.95,NoStatus
ID_1412,3,3,4,3,4,4,4,4,4,3,5,4,4,5,3,5,3,5,130,4,Business,161.5,31.67,6.46,NoStatus
ID_1413,3,6,3,5,6,6,6,5,5,3,4,4,4,5,4,6,6,5,2549,2,OtherOrMixed,139,26.52,3.98,Gold
ID_1414,3,4,5,5,2,4,3,2,4,3,6,3,2,3,3,3,2,4,1394,8,SportsEvent,160.25,23.65,9.23,NoStatus
ID_1415,6,4,4,4,4,5,4,6,4,3,5,6,4,5,4,4,6,3,804,2,Business,149,10,3.98,Silver
ID_1416,5,5,4,3,4,4,5,5,4,3,4,5,5,3,5,5,4,3,1031,5,OtherOrMixed,147,14.38,7.56,Silver
ID_1417,3,4,4,4,3,4,3,4,4,2,3,3,2,2,3,4,3,4,776,1,SportsEvent,169,10,9.95,Gold
ID_1418,5,5,4,4,4,3,4,4,3,4,4,4,5,5,4,5,5,6,370,3,Concert,159,22.85,7.65,Silver
ID_1419,4,3,4,5,4,4,3,5,2,3,5,4,3,4,4,3,2,3,1342,2,OtherOrMixed,149,10,9.95,Silver
ID_1420,4,4,5,6,4,5,5,6,4,5,4,4,5,4,5,5,4,4,800,2,Conference,164,25,3.98,Gold
ID_1421,5,4,3,4,4,5,5,5,5,3,4,4,4,4,4,5,2,6,2034,2,Conference,159,10,0,Gold
ID_1422,4,5,3,5,3,4,4,3,3,4,4,3,2,3,3,3,4,2,228,4,OtherOrMixed,166.5,111.31,6.24,NoStatus
ID_1423,6,6,4,5,4,5,5,4,5,5,5,4,4,4,4,3,5,4,802,4,SportsEvent,149,15.52,5.96,NoStatus
ID_1424,3,3,4,3,3,6,4,3,3,6,6,3,2,3,3,4,3,3,210,2,Concert,144,5,0,Silver
ID_1425,5,3,5,3,4,4,3,4,6,5,5,4,5,5,4,3,4,3,190,3,OtherOrMixed,159,29.98,8.62,Silver
ID_1426,4,3,4,4,4,5,3,5,4,5,3,4,2,3,3,4,5,4,535,2,Vacation,149,5,4.98,NoStatus
ID_1427,4,4,4,3,5,2,3,3,4,4,4,3,2,4,4,4,6,3,532,1,SportsEvent,189,82.41,7.95,NoStatus
ID_1428,5,4,4,6,4,4,5,5,4,4,5,3,4,4,4,3,3,5,2084,7,SportsEvent,147.57,6.95,9.4,Silver
ID_1429,4,4,4,6,4,6,6,7,4,4,6,5,4,6,3,4,3,5,381,4,Business,134,21.4,8.73,Platinum
ID_1430,3,4,5,3,3,3,4,3,3,5,2,3,3,4,4,2,5,4,840,2,SportsEvent,144,19.76,7.95,NoStatus
ID_1431,4,4,3,3,4,2,4,2,3,4,5,3,4,4,2,4,2,5,1745,1,Vacation,129,5,12.95,NoStatus
ID_1432,3,4,2,5,4,3,5,4,5,4,5,3,3,5,4,3,3,3,1566,8,OtherOrMixed,150.25,14.13,7.86,NoStatus
ID_1433,3,4,5,3,3,4,3,4,4,5,4,5,3,4,4,4,4,6,832,1,Vacation,159,10,0,Silver
ID_1434,4,5,3,5,4,5,5,5,4,4,4,4,4,3,4,5,4,5,1600,5,Concert,159,18.62,5.99,Silver
ID_1435,4,4,4,5,3,5,3,5,4,5,5,5,5,5,3,6,4,3,392,4,Business,176.5,5,3.23,Gold
ID_1436,3,4,3,2,5,3,5,5,4,4,5,4,4,4,4,5,3,5,157,2,Concert,179,5,4.98,Silver
ID_1437,5,4,3,5,3,2,4,4,5,4,6,4,4,4,4,5,4,4,2017,3,SportsEvent,145.67,32.39,9.97,NoStatus
ID_1438,3,4,4,5,5,6,5,4,3,5,3,4,6,3,5,5,3,3,487,1,Conference,159,101.64,12.95,Silver
ID_1439,4,5,2,5,2,4,5,4,3,3,3,3,3,3,3,4,5,4,2766,3,SportsEvent,162.33,18.86,7.65,NoStatus
ID_1440,4,4,4,4,5,4,4,4,4,6,3,3,3,3,3,5,2,4,154,4,Conference,141.5,60.56,9.98,NoStatus
ID_1441,4,4,4,6,5,7,2,4,4,3,4,5,4,3,3,5,5,3,350,4,Business,156.5,22.27,8.98,NoStatus
ID_1442,3,4,3,4,4,4,5,4,5,6,2,5,5,3,3,2,3,3,356,2,Business,149,5,13.95,Gold
ID_1443,5,4,4,5,3,6,6,4,6,3,4,4,5,4,5,4,4,5,129,2,Conference,149,47.92,0,Gold
ID_1444,5,5,7,2,4,4,5,5,4,3,3,4,4,4,2,2,2,4,700,4,OtherOrMixed,166.5,40.55,7.7,Gold
ID_1445,1,3,2,1,3,4,4,3,2,3,3,3,3,2,3,2,3,5,2194,6,SportsEvent,145.67,20.72,4.31,NoStatus
ID_1446,5,4,4,2,3,3,5,4,5,3,5,4,3,4,4,5,4,4,608,2,SportsEvent,159,45.97,12.95,Silver
ID_1447,5,4,4,3,2,2,4,4,3,4,3,2,3,3,3,4,3,3,2618,2,SportsEvent,149,16.56,7.48,NoStatus
ID_1448,4,3,3,4,4,3,5,4,4,4,5,3,5,4,4,3,4,3,129,5,SportsEvent,151,36.67,5.17,Silver
ID_1449,3,4,2,4,2,4,3,5,2,3,5,3,5,3,5,4,6,4,317,4,OtherOrMixed,164,5,5,NoStatus
ID_1450,2,4,4,4,3,4,4,3,4,4,6,4,4,3,3,5,2,4,109,4,Concert,166.5,42.95,11.96,Silver
ID_1451,4,4,5,4,2,3,4,3,4,3,5,3,2,3,2,3,4,2,504,1,SportsEvent,159,5,0,NoStatus
ID_1452,4,5,4,5,4,4,4,5,4,3,4,5,3,4,3,3,4,3,1025,2,Business,159,5.41,8.95,Gold
ID_1453,4,4,3,5,4,4,5,3,4,3,3,4,4,2,2,3,3,3,712,6,Concert,150.67,27.17,4.31,NoStatus
ID_1454,6,5,4,5,3,5,3,6,4,4,4,5,5,5,5,6,4,6,222,7,OtherOrMixed,167.57,23.61,12.38,Platinum
ID_1455,5,4,3,4,2,5,4,5,4,4,5,4,3,3,4,4,3,4,1643,5,Business,165,27.95,12.75,Silver
ID_1456,2,2,2,4,4,4,5,3,3,4,3,3,3,3,3,4,3,4,45,6,OtherOrMixed,165.67,24.78,9.31,NoStatus
ID_1457,3,3,3,4,3,5,5,3,4,5,4,3,4,3,4,4,4,3,479,2,Vacation,169,7.97,3.98,NoStatus
ID_1458,5,5,5,4,5,5,4,7,4,5,5,4,4,6,6,6,6,7,698,3,Concert,152.33,5,10.97,Gold
ID_1459,4,4,4,5,3,5,6,6,4,3,3,5,6,4,4,5,4,5,243,2,Business,149,5,7.45,Gold
ID_1460,5,4,2,6,4,4,6,5,4,4,4,4,4,5,4,5,2,5,1271,10,Conference,160,22.39,9.28,Gold
ID_1461,3,6,4,2,3,5,4,6,6,6,6,5,5,6,6,4,5,4,328,2,Business,129,48.08,5,Platinum
ID_1462,3,3,2,6,4,4,5,3,3,3,4,4,5,2,2,3,2,3,48,2,Vacation,169,10,12.95,NoStatus
ID_1463,2,3,3,4,3,4,4,3,6,3,5,4,4,3,2,3,4,3,2261,1,Business,159,75.71,0,Silver
ID_1464,4,4,3,6,4,3,3,5,4,2,5,7,3,4,4,4,5,5,1796,6,Business,149,31.03,9.31,Platinum
ID_1465,5,7,4,4,4,3,5,5,4,5,4,2,5,5,5,5,5,4,1702,3,SportsEvent,145.67,10,7.65,NoStatus
ID_1466,4,4,4,3,4,3,5,4,3,5,4,4,4,5,4,5,4,4,1577,4,Vacation,136.5,10,1.99,NoStatus
ID_1467,6,4,4,4,4,7,5,5,5,3,5,6,5,4,2,5,4,4,223,6,Business,162.33,14.44,6.46,Platinum
ID_1468,5,4,2,3,5,2,6,6,5,6,6,4,4,3,4,5,3,4,529,1,OtherOrMixed,149,15,7.95,Silver
ID_1469,4,3,3,3,4,4,4,2,4,3,5,2,4,2,3,4,4,4,196,2,Concert,159,10,7.45,NoStatus
ID_1470,4,4,5,2,3,4,5,4,4,5,6,4,4,5,2,5,5,4,764,1,OtherOrMixed,159,5,7.95,Silver
ID_1471,5,6,5,4,5,4,5,4,3,4,4,3,4,4,2,5,5,5,587,4,Concert,169,63.63,6.46,NoStatus
ID_1472,3,4,2,6,2,3,3,5,3,1,4,3,4,2,5,3,3,2,2604,1,SportsEvent,149,0,5,NoStatus
ID_1473,6,4,4,3,4,4,5,5,4,4,4,4,3,4,4,5,4,4,527,2,Vacation,134,47.18,3.98,Gold
ID_1474,5,5,5,4,3,5,2,4,5,3,5,5,5,5,3,3,5,4,684,2,Conference,154,10,0,Gold
ID_1475,3,3,4,4,4,4,5,6,5,4,4,5,6,4,4,5,3,4,5063,3,Conference,155.67,42.86,7.95,Platinum
